2018-06-18T12:00:00Z,21.957,-159.36,0.099
2018-06-18T12:01:00Z,21.957,-159.36,0.104
2018-06-18T12:02:00Z,21.957,-159.36,0.104
2018-06-18T12:03:00Z,21.957,-159.36,0.103
2018-06-18T12:04:00Z,21.957,-159.36,0.104
2018-06-18T12:05:00Z,21.957,-159.36,0.107
2018-06-18T12:06:00Z,21.957,-159.36,0.101
2018-06-18T12:07:00Z,21.957,-159.36,0.1
2018-06-18T12:08:00Z,21.957,-159.36,0.1
2018-06-18T12:09:00Z,21.957,-159.36,0.087
2018-06-18T12:10:00Z,21.957,-159.36,0.094
2018-06-18T12:11:00Z,21.957,-159.36,0.097
2018-06-18T12:12:00Z,21.957,-159.36,0.096
2018-06-18T12:13:00Z,21.957,-159.36,0.097
2018-06-18T12:14:00Z,21.957,-159.36,0.099
2018-06-18T12:15:00Z,21.957,-159.36,0.089
2018-06-18T12:16:00Z,21.957,-159.36,0.092
2018-06-18T12:17:00Z,21.957,-159.36,0.09
2018-06-18T12:18:00Z,21.957,-159.36,0.094
2018-06-18T12:19:00Z,21.957,-159.36,0.101
2018-06-18T12:20:00Z,21.957,-159.36,0.104
2018-06-18T12:21:00Z,21.957,-159.36,0.101
2018-06-18T12:22:00Z,21.957,-159.36,0.099
2018-06-18T12:23:00Z,21.957,-159.36,0.102
2018-06-18T12:24:00Z,21.957,-159.36,0.094
2018-06-18T12:25:00Z,21.957,-159.36,0.083
2018-06-18T12:26:00Z,21.957,-159.36,0.079
2018-06-18T12:27:00Z,21.957,-159.36,0.084
2018-06-18T12:28:00Z,21.957,-159.36,0.093
2018-06-18T12:29:00Z,21.957,-159.36,0.089
2018-06-18T12:30:00Z,21.957,-159.36,0.106
2018-06-18T12:31:00Z,21.957,-159.36,0.107
2018-06-18T12:32:00Z,21.957,-159.36,0.095
2018-06-18T12:33:00Z,21.957,-159.36,0.093
2018-06-18T12:34:00Z,21.957,-159.36,0.094
2018-06-18T12:35:00Z,21.957,-159.36,0.083
2018-06-18T12:36:00Z,21.957,-159.36,0.086
2018-06-18T12:37:00Z,21.957,-159.36,0.095
2018-06-18T12:38:00Z,21.957,-159.36,0.092
2018-06-18T12:39:00Z,21.957,-159.36,0.097
2018-06-18T12:40:00Z,21.957,-159.36,0.101
2018-06-18T12:41:00Z,21.957,-159.36,0.096
2018-06-18T12:42:00Z,21.957,-159.36,0.093
2018-06-18T12:43:00Z,21.957,-159.36,0.082
2018-06-18T12:44:00Z,21.957,-159.36,0.084
2018-06-18T12:45:00Z,21.957,-159.36,0.09
2018-06-18T12:46:00Z,21.957,-159.36,0.084
2018-06-18T12:47:00Z,21.957,-159.36,0.091
2018-06-18T12:48:00Z,21.957,-159.36,0.1
2018-06-18T12:49:00Z,21.957,-159.36,0.094
2018-06-18T12:50:00Z,21.957,-159.36,0.087
2018-06-18T12:51:00Z,21.957,-159.36,0.091
2018-06-18T12:52:00Z,21.957,-159.36,0.088
2018-06-18T12:53:00Z,21.957,-159.36,0.084
2018-06-18T12:54:00Z,21.957,-159.36,0.098
2018-06-18T12:55:00Z,21.957,-159.36,0.085
2018-06-18T12:56:00Z,21.957,-159.36,0.094
2018-06-18T12:57:00Z,21.957,-159.36,0.099
2018-06-18T12:58:00Z,21.957,-159.36,0.098
2018-06-18T12:59:00Z,21.957,-159.36,0.09
2018-06-18T13:00:00Z,21.957,-159.36,0.1
2018-06-18T13:01:00Z,21.957,-159.36,0.087
2018-06-18T13:02:00Z,21.957,-159.36,0.095
2018-06-18T13:03:00Z,21.957,-159.36,0.092
2018-06-18T13:04:00Z,21.957,-159.36,0.097
2018-06-18T13:05:00Z,21.957,-159.36,0.094
2018-06-18T13:06:00Z,21.957,-159.36,0.101
2018-06-18T13:07:00Z,21.957,-159.36,0.089
2018-06-18T13:08:00Z,21.957,-159.36,0.094
2018-06-18T13:09:00Z,21.957,-159.36,0.088
2018-06-18T13:10:00Z,21.957,-159.36,0.091
2018-06-18T13:11:00Z,21.957,-159.36,0.098
2018-06-18T13:12:00Z,21.957,-159.36,0.1
2018-06-18T13:13:00Z,21.957,-159.36,0.095
2018-06-18T13:14:00Z,21.957,-159.36,0.1
2018-06-18T13:15:00Z,21.957,-159.36,0.096
2018-06-18T13:16:00Z,21.957,-159.36,0.091
2018-06-18T13:17:00Z,21.957,-159.36,0.094
2018-06-18T13:18:00Z,21.957,-159.36,0.095
2018-06-18T13:19:00Z,21.957,-159.36,0.091
2018-06-18T13:20:00Z,21.957,-159.36,0.091
2018-06-18T13:21:00Z,21.957,-159.36,0.093
2018-06-18T13:22:00Z,21.957,-159.36,0.093
2018-06-18T13:23:00Z,21.957,-159.36,0.101
2018-06-18T13:24:00Z,21.957,-159.36,0.098
2018-06-18T13:25:00Z,21.957,-159.36,0.098
2018-06-18T13:26:00Z,21.957,-159.36,0.103
2018-06-18T13:27:00Z,21.957,-159.36,0.104
2018-06-18T13:28:00Z,21.957,-159.36,0.099
2018-06-18T13:29:00Z,21.957,-159.36,0.102
2018-06-18T13:30:00Z,21.957,-159.36,0.098
2018-06-18T13:31:00Z,21.957,-159.36,0.098
2018-06-18T13:32:00Z,21.957,-159.36,0.098
2018-06-18T13:33:00Z,21.957,-159.36,0.105
2018-06-18T13:34:00Z,21.957,-159.36,0.099
2018-06-18T13:35:00Z,21.957,-159.36,0.108
2018-06-18T13:36:00Z,21.957,-159.36,0.109
2018-06-18T13:37:00Z,21.957,-159.36,0.102
2018-06-18T13:38:00Z,21.957,-159.36,0.104
2018-06-18T13:39:00Z,21.957,-159.36,0.108
2018-06-18T13:40:00Z,21.957,-159.36,0.106
2018-06-18T13:41:00Z,21.957,-159.36,0.104
2018-06-18T13:42:00Z,21.957,-159.36,0.118
2018-06-18T13:43:00Z,21.957,-159.36,0.111
2018-06-18T13:44:00Z,21.957,-159.36,0.107
2018-06-18T13:45:00Z,21.957,-159.36,0.108
2018-06-18T13:46:00Z,21.957,-159.36,0.107
2018-06-18T13:47:00Z,21.957,-159.36,0.099
2018-06-18T13:48:00Z,21.957,-159.36,0.101
2018-06-18T13:49:00Z,21.957,-159.36,0.109
2018-06-18T13:50:00Z,21.957,-159.36,0.107
2018-06-18T13:51:00Z,21.957,-159.36,0.11
2018-06-18T13:52:00Z,21.957,-159.36,0.121
2018-06-18T13:53:00Z,21.957,-159.36,0.122
2018-06-18T13:54:00Z,21.957,-159.36,0.113
2018-06-18T13:55:00Z,21.957,-159.36,0.12
2018-06-18T13:56:00Z,21.957,-159.36,0.114
2018-06-18T13:57:00Z,21.957,-159.36,0.103
2018-06-18T13:58:00Z,21.957,-159.36,0.11
2018-06-18T13:59:00Z,21.957,-159.36,0.109
2018-06-18T14:00:00Z,21.957,-159.36,0.104
2018-06-18T14:01:00Z,21.957,-159.36,0.111
2018-06-18T14:02:00Z,21.957,-159.36,0.115
2018-06-18T14:03:00Z,21.957,-159.36,0.116
2018-06-18T14:04:00Z,21.957,-159.36,0.12
2018-06-18T14:05:00Z,21.957,-159.36,0.118
2018-06-18T14:06:00Z,21.957,-159.36,0.116
2018-06-18T14:07:00Z,21.957,-159.36,0.12
2018-06-18T14:08:00Z,21.957,-159.36,0.121
2018-06-18T14:09:00Z,21.957,-159.36,0.121
2018-06-18T14:10:00Z,21.957,-159.36,0.125
2018-06-18T14:11:00Z,21.957,-159.36,0.126
2018-06-18T14:12:00Z,21.957,-159.36,0.12
2018-06-18T14:13:00Z,21.957,-159.36,0.115
2018-06-18T14:14:00Z,21.957,-159.36,0.114
2018-06-18T14:15:00Z,21.957,-159.36,0.115
2018-06-18T14:16:00Z,21.957,-159.36,0.114
2018-06-18T14:17:00Z,21.957,-159.36,0.119
2018-06-18T14:18:00Z,21.957,-159.36,0.131
2018-06-18T14:19:00Z,21.957,-159.36,0.126
2018-06-18T14:20:00Z,21.957,-159.36,0.123
2018-06-18T14:21:00Z,21.957,-159.36,0.128
2018-06-18T14:22:00Z,21.957,-159.36,0.121
2018-06-18T14:23:00Z,21.957,-159.36,0.11
2018-06-18T14:24:00Z,21.957,-159.36,0.124
2018-06-18T14:25:00Z,21.957,-159.36,0.121
2018-06-18T14:26:00Z,21.957,-159.36,0.117
2018-06-18T14:27:00Z,21.957,-159.36,0.127
2018-06-18T14:28:00Z,21.957,-159.36,0.13
2018-06-18T14:29:00Z,21.957,-159.36,0.124
2018-06-18T14:30:00Z,21.957,-159.36,0.125
2018-06-18T14:31:00Z,21.957,-159.36,0.119
2018-06-18T14:32:00Z,21.957,-159.36,0.111
2018-06-18T14:33:00Z,21.957,-159.36,0.113
2018-06-18T14:34:00Z,21.957,-159.36,0.124
2018-06-18T14:35:00Z,21.957,-159.36,0.125
2018-06-18T14:36:00Z,21.957,-159.36,0.138
2018-06-18T14:37:00Z,21.957,-159.36,0.14
2018-06-18T14:38:00Z,21.957,-159.36,0.138
2018-06-18T14:39:00Z,21.957,-159.36,0.129
2018-06-18T14:40:00Z,21.957,-159.36,0.126
2018-06-18T14:41:00Z,21.957,-159.36,0.128
2018-06-18T14:42:00Z,21.957,-159.36,0.124
2018-06-18T14:43:00Z,21.957,-159.36,0.129
2018-06-18T14:44:00Z,21.957,-159.36,0.142
2018-06-18T14:45:00Z,21.957,-159.36,0.139
2018-06-18T14:46:00Z,21.957,-159.36,0.134
2018-06-18T14:47:00Z,21.957,-159.36,0.145
2018-06-18T14:48:00Z,21.957,-159.36,0.137
2018-06-18T14:49:00Z,21.957,-159.36,0.128
2018-06-18T14:50:00Z,21.957,-159.36,0.136
2018-06-18T14:51:00Z,21.957,-159.36,0.137
2018-06-18T14:52:00Z,21.957,-159.36,0.132
2018-06-18T14:53:00Z,21.957,-159.36,0.143
2018-06-18T14:54:00Z,21.957,-159.36,0.143
2018-06-18T14:55:00Z,21.957,-159.36,0.136
2018-06-18T14:56:00Z,21.957,-159.36,0.139
2018-06-18T14:57:00Z,21.957,-159.36,0.137
2018-06-18T14:58:00Z,21.957,-159.36,0.137
2018-06-18T14:59:00Z,21.957,-159.36,0.143
2018-06-18T15:00:00Z,21.957,-159.36,0.142
2018-06-18T15:01:00Z,21.957,-159.36,0.144
2018-06-18T15:02:00Z,21.957,-159.36,0.151
2018-06-18T15:03:00Z,21.957,-159.36,0.151
2018-06-18T15:04:00Z,21.957,-159.36,0.149
2018-06-18T15:05:00Z,21.957,-159.36,0.155
2018-06-18T15:06:00Z,21.957,-159.36,0.145
2018-06-18T15:07:00Z,21.957,-159.36,0.144
2018-06-18T15:08:00Z,21.957,-159.36,0.145
2018-06-18T15:09:00Z,21.957,-159.36,0.146
2018-06-18T15:10:00Z,21.957,-159.36,0.153
2018-06-18T15:11:00Z,21.957,-159.36,0.158
2018-06-18T15:12:00Z,21.957,-159.36,0.153
2018-06-18T15:13:00Z,21.957,-159.36,0.154
2018-06-18T15:14:00Z,21.957,-159.36,0.15
2018-06-18T15:15:00Z,21.957,-159.36,0.143
2018-06-18T15:16:00Z,21.957,-159.36,0.145
2018-06-18T15:17:00Z,21.957,-159.36,0.153
2018-06-18T15:18:00Z,21.957,-159.36,0.155
2018-06-18T15:19:00Z,21.957,-159.36,0.166
2018-06-18T15:20:00Z,21.957,-159.36,0.169
2018-06-18T15:21:00Z,21.957,-159.36,0.163
2018-06-18T15:22:00Z,21.957,-159.36,0.166
2018-06-18T15:23:00Z,21.957,-159.36,0.158
2018-06-18T15:24:00Z,21.957,-159.36,0.148
2018-06-18T15:25:00Z,21.957,-159.36,0.156
2018-06-18T15:26:00Z,21.957,-159.36,0.165
2018-06-18T15:27:00Z,21.957,-159.36,0.161
2018-06-18T15:28:00Z,21.957,-159.36,0.171
2018-06-18T15:29:00Z,21.957,-159.36,0.171
2018-06-18T15:30:00Z,21.957,-159.36,0.16
2018-06-18T15:31:00Z,21.957,-159.36,0.164
2018-06-18T15:32:00Z,21.957,-159.36,0.151
2018-06-18T15:33:00Z,21.957,-159.36,0.152
2018-06-18T15:34:00Z,21.957,-159.36,0.163
2018-06-18T15:35:00Z,21.957,-159.36,0.164
2018-06-18T15:36:00Z,21.957,-159.36,0.17
2018-06-18T15:37:00Z,21.957,-159.36,0.184
2018-06-18T15:38:00Z,21.957,-159.36,0.178
2018-06-18T15:39:00Z,21.957,-159.36,0.175
2018-06-18T15:40:00Z,21.957,-159.36,0.176
2018-06-18T15:41:00Z,21.957,-159.36,0.165
2018-06-18T15:42:00Z,21.957,-159.36,0.166
2018-06-18T15:43:00Z,21.957,-159.36,0.172
2018-06-18T15:44:00Z,21.957,-159.36,0.172
2018-06-18T15:45:00Z,21.957,-159.36,0.184
2018-06-18T15:46:00Z,21.957,-159.36,0.19
2018-06-18T15:47:00Z,21.957,-159.36,0.182
2018-06-18T15:48:00Z,21.957,-159.36,0.181
2018-06-18T15:49:00Z,21.957,-159.36,0.176
2018-06-18T15:50:00Z,21.957,-159.36,0.166
2018-06-18T15:51:00Z,21.957,-159.36,0.17
2018-06-18T15:52:00Z,21.957,-159.36,0.182
2018-06-18T15:53:00Z,21.957,-159.36,0.181
2018-06-18T15:54:00Z,21.957,-159.36,0.191
2018-06-18T15:55:00Z,21.957,-159.36,0.194
2018-06-18T15:56:00Z,21.957,-159.36,0.187
2018-06-18T15:57:00Z,21.957,-159.36,0.187
2018-06-18T15:58:00Z,21.957,-159.36,0.182
2018-06-18T15:59:00Z,21.957,-159.36,0.179
2018-06-18T16:00:00Z,21.957,-159.36,0.181
2018-06-18T16:01:00Z,21.957,-159.36,0.189
2018-06-18T16:02:00Z,21.957,-159.36,0.194
2018-06-18T16:03:00Z,21.957,-159.36,0.207
2018-06-18T16:04:00Z,21.957,-159.36,0.204
2018-06-18T16:05:00Z,21.957,-159.36,0.196
2018-06-18T16:06:00Z,21.957,-159.36,0.187
2018-06-18T16:07:00Z,21.957,-159.36,0.178
2018-06-18T16:08:00Z,21.957,-159.36,0.175
2018-06-18T16:09:00Z,21.957,-159.36,0.182
2018-06-18T16:10:00Z,21.957,-159.36,0.188
2018-06-18T16:11:00Z,21.957,-159.36,0.187
2018-06-18T16:12:00Z,21.957,-159.36,0.196
2018-06-18T16:13:00Z,21.957,-159.36,0.2
2018-06-18T16:14:00Z,21.957,-159.36,0.198
2018-06-18T16:15:00Z,21.957,-159.36,0.199
2018-06-18T16:16:00Z,21.957,-159.36,0.204
2018-06-18T16:17:00Z,21.957,-159.36,0.2
2018-06-18T16:18:00Z,21.957,-159.36,0.202
2018-06-18T16:19:00Z,21.957,-159.36,0.207
2018-06-18T16:20:00Z,21.957,-159.36,0.21
2018-06-18T16:21:00Z,21.957,-159.36,0.209
2018-06-18T16:22:00Z,21.957,-159.36,0.205
2018-06-18T16:23:00Z,21.957,-159.36,0.197
2018-06-18T16:24:00Z,21.957,-159.36,0.194
2018-06-18T16:25:00Z,21.957,-159.36,0.193
2018-06-18T16:26:00Z,21.957,-159.36,0.197
2018-06-18T16:27:00Z,21.957,-159.36,0.205
2018-06-18T16:28:00Z,21.957,-159.36,0.21
2018-06-18T16:29:00Z,21.957,-159.36,0.215
2018-06-18T16:30:00Z,21.957,-159.36,0.219
2018-06-18T16:31:00Z,21.957,-159.36,0.214
2018-06-18T16:32:00Z,21.957,-159.36,0.214
2018-06-18T16:33:00Z,21.957,-159.36,0.212
2018-06-18T16:34:00Z,21.957,-159.36,0.216
2018-06-18T16:35:00Z,21.957,-159.36,0.218
2018-06-18T16:36:00Z,21.957,-159.36,0.224
2018-06-18T16:37:00Z,21.957,-159.36,0.227
2018-06-18T16:38:00Z,21.957,-159.36,0.225
2018-06-18T16:39:00Z,21.957,-159.36,0.216
2018-06-18T16:40:00Z,21.957,-159.36,0.209
2018-06-18T16:41:00Z,21.957,-159.36,0.205
2018-06-18T16:42:00Z,21.957,-159.36,0.205
2018-06-18T16:43:00Z,21.957,-159.36,0.207
2018-06-18T16:44:00Z,21.957,-159.36,0.22
2018-06-18T16:45:00Z,21.957,-159.36,0.222
2018-06-18T16:46:00Z,21.957,-159.36,0.223
2018-06-18T16:47:00Z,21.957,-159.36,0.221
2018-06-18T16:48:00Z,21.957,-159.36,0.228
2018-06-18T16:49:00Z,21.957,-159.36,0.219
2018-06-18T16:50:00Z,21.957,-159.36,0.219
2018-06-18T16:51:00Z,21.957,-159.36,0.222
2018-06-18T16:52:00Z,21.957,-159.36,0.222
2018-06-18T16:53:00Z,21.957,-159.36,0.219
2018-06-18T16:54:00Z,21.957,-159.36,0.227
2018-06-18T16:55:00Z,21.957,-159.36,0.227
2018-06-18T16:56:00Z,21.957,-159.36,0.22
2018-06-18T16:57:00Z,21.957,-159.36,0.221
2018-06-18T16:58:00Z,21.957,-159.36,0.214
2018-06-18T16:59:00Z,21.957,-159.36,0.211
2018-06-18T17:00:00Z,21.957,-159.36,0.22
2018-06-18T17:01:00Z,21.957,-159.36,0.23
2018-06-18T17:02:00Z,21.957,-159.36,0.222
2018-06-18T17:03:00Z,21.957,-159.36,0.23
2018-06-18T17:04:00Z,21.957,-159.36,0.231
2018-06-18T17:05:00Z,21.957,-159.36,0.219
2018-06-18T17:06:00Z,21.957,-159.36,0.215
2018-06-18T17:07:00Z,21.957,-159.36,0.213
2018-06-18T17:08:00Z,21.957,-159.36,0.203
